Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Customer_Segment,DBSCAN_Cluster
8,3,471.78,5,4,2,11,Loyal,0,Regular Customers,0
65,3,1313.55,3,4,4,11,Loyal,0,Regular Customers,0
31,3,3166.4,4,4,5,13,Champion,0,Regular Customers,0
22,5,1177.47,4,4,4,12,Loyal,0,Regular Customers,0
38,4,773.99,3,4,3,10,Loyal,0,Regular Customers,0
120,4,1340.7,2,4,4,10,Loyal,0,Regular Customers,0
373,2,256.44,1,3,2,6,At Risk,1,At Risk Customers,0
40,3,1074.81,3,4,4,11,Loyal,0,Regular Customers,0
174,1,137.9,2,2,1,5,At Risk,1,At Risk Customers,0
54,1,362.06,3,2,2,7,Potential,0,Regular Customers,0
33,2,1511.95,4,3,4,11,Loyal,0,Regular Customers,0
145,1,783.9,2,2,3,7,Potential,1,At Risk Customers,0
221,1,134.8,1,2,1,4,At Risk,1,At Risk Customers,0
45,1,650.75,3,2,3,8,Potential,0,Regular Customers,0
16,7,2263.12,4,5,5,14,Champion,0,Regular Customers,0
66,6,1453.16,3,5,4,12,Loyal,0,Regular Customers,0
10,4,1153.62,5,4,4,13,Champion,0,Regular Customers,0
260,1,335.32,1,2,2,5,At Risk,1,At Risk Customers,0
365,1,367.14,1,2,2,5,At Risk,1,At Risk Customers,0
17,5,1521.04,4,4,4,12,Loyal,0,Regular Customers,0
22,2,852.15,4,3,3,10,Loyal,0,Regular Customers,0
45,1,326.24,3,2,2,7,Potential,0,Regular Customers,0
288,1,584.3199999999999,1,2,3,6,At Risk,1,At Risk Customers,0
297,1,122.4,1,2,1,4,At Risk,1,At Risk Customers,0
3,10,2234.73,5,5,5,15,Champion,0,Regular Customers,0
284,1,79.2,1,2,1,4,At Risk,1,At Risk Customers,0
17,3,1352.0,4,4,4,12,Loyal,0,Regular Customers,0
82,2,217.16,2,3,1,6,At Risk,0,Regular Customers,0
56,5,2799.42,3,4,5,12,Loyal,0,Regular Customers,0
101,2,1317.62,2,3,4,9,Potential,0,Regular Customers,0
299,1,436.18,1,2,2,5,At Risk,1,At Risk Customers,0
23,5,981.51,4,4,4,12,Loyal,0,Regular Customers,0
59,5,1121.39,3,4,4,11,Loyal,0,Regular Customers,0
155,2,315.06,2,3,2,7,Potential,1,At Risk Customers,0
115,3,817.86,2,4,3,9,Potential,0,Regular Customers,0
107,1,17.0,2,2,1,5,At Risk,0,Regular Customers,0
12,4,1078.23,5,4,4,13,Champion,0,Regular Customers,0
264,1,320.62,1,2,2,5,At Risk,1,At Risk Customers,0
240,1,185.05,1,2,1,4,At Risk,1,At Risk Customers,0
88,7,2005.63,2,5,4,11,Loyal,0,Regular Customers,0
50,3,731.9,3,4,3,10,Loyal,0,Regular Customers,0
71,1,1290.7,3,2,4,9,Potential,0,Regular Customers,0
42,3,1842.14,3,4,4,11,Loyal,0,Regular Customers,0
7,6,1429.64,5,5,4,14,Champion,0,Regular Customers,0
62,1,298.21,3,2,2,7,Potential,0,Regular Customers,0
249,1,336.96,1,2,2,5,At Risk,1,At Risk Customers,0
66,1,108.38,3,2,1,6,At Risk,0,Regular Customers,0
18,7,3204.1600000000003,4,5,5,14,Champion,0,Regular Customers,0
85,1,842.5,2,2,3,7,Potential,0,Regular Customers,0
219,2,611.88,1,3,3,7,Potential,1,At Risk Customers,0
45,3,1320.95,3,4,4,11,Loyal,0,Regular Customers,0
143,4,195.74,2,4,1,7,Potential,0,Regular Customers,0
183,1,161.38,1,2,1,4,At Risk,1,At Risk Customers,0
171,1,135.75000000000003,2,2,1,5,At Risk,1,At Risk Customers,0
10,8,1660.88,5,5,4,14,Champion,0,Regular Customers,0
212,1,612.78,1,2,3,6,At Risk,1,At Risk Customers,0
190,1,232.21,1,2,1,4,At Risk,1,At Risk Customers,0
8,2,423.36,5,3,2,10,Loyal,0,Regular Customers,0
59,4,1309.14,3,4,4,11,Loyal,0,Regular Customers,0
57,2,854.66,3,3,3,9,Potential,0,Regular Customers,0
73,4,684.4200000000001,2,4,3,9,Potential,0,Regular Customers,0
52,1,307.78,3,2,2,7,Potential,0,Regular Customers,0
317,1,249.0,1,2,1,4,At Risk,1,At Risk Customers,0
367,1,289.35,1,2,2,5,At Risk,1,At Risk Customers,0
29,4,6287.77,4,4,5,13,Champion,0,Regular Customers,0
39,1,656.25,3,2,3,8,Potential,0,Regular Customers,0
18,5,1880.22,4,4,4,12,Loyal,0,Regular Customers,0
52,6,3506.54,3,5,5,13,Champion,0,Regular Customers,0
4,33,14589.04,5,5,5,15,Champion,3,Loyal Customers,0
22,2,618.09,4,3,3,10,Loyal,0,Regular Customers,0
263,1,517.55,1,2,3,6,At Risk,1,At Risk Customers,0
60,3,709.38,3,4,3,10,Loyal,0,Regular Customers,0
19,3,635.41,4,4,3,11,Loyal,0,Regular Customers,0
66,2,725.18,3,3,3,9,Potential,0,Regular Customers,0
88,1,620.4,2,2,3,7,Potential,0,Regular Customers,0
250,1,535.34,1,2,3,6,At Risk,1,At Risk Customers,0
3,6,2424.94,5,5,5,15,Champion,0,Regular Customers,0
247,1,175.2,1,2,1,4,At Risk,1,At Risk Customers,0
9,11,3799.49,5,5,5,15,Champion,0,Regular Customers,0
157,3,734.13,2,4,3,9,Potential,1,At Risk Customers,0
134,1,375.0,2,2,2,6,At Risk,0,Regular Customers,0
296,1,76.32000000000001,1,2,1,4,At Risk,1,At Risk Customers,0
5,2,280.52,5,3,2,10,Loyal,0,Regular Customers,0
43,5,2053.02,3,4,4,11,Loyal,0,Regular Customers,0
269,1,1829.04,1,2,4,7,Potential,1,At Risk Customers,0
50,5,1824.23,3,4,4,11,Loyal,0,Regular Customers,0
9,9,3092.04,5,5,5,15,Champion,0,Regular Customers,0
16,3,656.69,4,4,3,11,Loyal,0,Regular Customers,0
282,1,348.2,1,2,2,5,At Risk,1,At Risk Customers,0
65,2,1025.44,3,3,4,10,Loyal,0,Regular Customers,0
2,19,5533.67,5,5,5,15,Champion,3,Loyal Customers,0
252,1,37.4,1,2,1,4,At Risk,1,At Risk Customers,0
232,2,856.6,1,3,3,7,Potential,1,At Risk Customers,0
17,3,822.48,4,4,3,11,Loyal,0,Regular Customers,0
11,27,3787.6,5,5,5,15,Champion,3,Loyal Customers,0
8,4,1822.97,5,4,4,13,Champion,0,Regular Customers,0
51,6,1885.05,3,5,4,12,Loyal,0,Regular Customers,0
59,1,73.2,3,2,1,6,At Risk,0,Regular Customers,0
95,5,1140.21,2,4,4,10,Loyal,0,Regular Customers,0
16,6,1418.32,4,5,4,13,Champion,0,Regular Customers,0
126,3,1009.55,2,4,4,10,Loyal,0,Regular Customers,0
94,4,1037.59,2,4,4,10,Loyal,0,Regular Customers,0
50,1,331.95,3,2,2,7,Potential,0,Regular Customers,0
138,1,197.9,2,2,1,5,At Risk,0,Regular Customers,0
61,1,215.83,3,2,1,6,At Risk,0,Regular Customers,0
100,8,10254.18,2,5,5,12,Loyal,0,Regular Customers,0
73,1,305.54,2,2,2,6,At Risk,0,Regular Customers,0
72,4,6617.65,3,4,5,12,Loyal,0,Regular Customers,0
67,1,338.71000000000004,3,2,2,7,Potential,0,Regular Customers,0
64,6,1158.79,3,5,4,12,Loyal,0,Regular Customers,0
17,2,529.41,4,3,3,10,Loyal,0,Regular Customers,0
23,12,4006.94,4,5,5,14,Champion,0,Regular Customers,0
32,15,6911.4400000000005,4,5,5,14,Champion,3,Loyal Customers,0
45,4,981.86,3,4,4,11,Loyal,0,Regular Customers,0
16,2,215.48,4,3,1,8,Potential,0,Regular Customers,0
40,1,215.08,3,2,1,6,At Risk,0,Regular Customers,0
3,13,5180.52,5,5,5,15,Champion,0,Regular Customers,0
237,1,314.45,1,2,2,5,At Risk,1,At Risk Customers,0
75,1,400.681,2,2,2,6,At Risk,0,Regular Customers,0
4,2,1068.87,5,3,4,12,Loyal,0,Regular Customers,0
3,4,1863.47,5,4,4,13,Champion,0,Regular Customers,0
361,1,365.27,1,2,2,5,At Risk,1,At Risk Customers,0
59,4,592.9,3,4,3,10,Loyal,0,Regular Customers,0
23,1,384.18,4,2,2,8,Potential,0,Regular Customers,0
31,4,757.63,4,4,3,11,Loyal,0,Regular Customers,0
55,4,537.0600000000001,3,4,3,10,Loyal,0,Regular Customers,0
25,1,394.38,4,2,2,8,Potential,0,Regular Customers,0
45,2,664.26,3,3,3,9,Potential,0,Regular Customers,0
89,5,2262.62,2,4,5,11,Loyal,0,Regular Customers,0
2,18,21086.3,5,5,5,15,Champion,3,Loyal Customers,0
89,1,547.02,2,2,3,7,Potential,0,Regular Customers,0
19,2,690.34,4,3,3,10,Loyal,0,Regular Customers,0
79,1,159.0,2,2,1,5,At Risk,0,Regular Customers,0
171,3,1062.75,2,4,4,10,Loyal,1,At Risk Customers,0
81,1,242.35,2,2,1,5,At Risk,0,Regular Customers,0
267,1,914.93,1,2,3,6,At Risk,1,At Risk Customers,0
235,2,304.25,1,3,2,6,At Risk,1,At Risk Customers,0
30,7,3084.68,4,5,5,14,Champion,0,Regular Customers,0
37,3,860.86,3,4,3,10,Loyal,0,Regular Customers,0
318,1,773.5500000000001,1,2,3,6,At Risk,1,At Risk Customers,0
57,4,1295.3,3,4,4,11,Loyal,0,Regular Customers,0
45,5,1096.32,3,4,4,11,Loyal,0,Regular Customers,0
203,3,255.12,1,4,2,7,Potential,1,At Risk Customers,0
225,1,314.22,1,2,2,5,At Risk,1,At Risk Customers,0
87,2,1010.6,2,3,4,9,Potential,0,Regular Customers,0
190,2,542.03,1,3,3,7,Potential,1,At Risk Customers,0
44,4,990.88,3,4,4,11,Loyal,0,Regular Customers,0
71,3,536.6800000000001,3,4,3,10,Loyal,0,Regular Customers,0
41,5,867.31,3,4,3,10,Loyal,0,Regular Customers,0
78,1,432.2,2,2,2,6,At Risk,0,Regular Customers,0
57,2,414.2,3,3,2,8,Potential,0,Regular Customers,0
24,2,3718.8,4,3,5,12,Loyal,0,Regular Customers,0
10,13,2590.31,5,5,5,15,Champion,0,Regular Customers,0
8,7,3579.86,5,5,5,15,Champion,0,Regular Customers,0
34,2,409.1,3,3,2,8,Potential,0,Regular Customers,0
212,2,1522.75,1,3,4,8,Potential,1,At Risk Customers,0
24,3,1413.66,4,4,4,12,Loyal,0,Regular Customers,0
170,1,114.56,2,2,1,5,At Risk,1,At Risk Customers,0
62,1,152.94,3,2,1,6,At Risk,0,Regular Customers,0
53,5,1800.07,3,4,4,11,Loyal,0,Regular Customers,0
261,2,389.44,1,3,2,6,At Risk,1,At Risk Customers,0
67,2,3683.86,3,3,5,11,Loyal,0,Regular Customers,0
17,8,2619.91,4,5,5,14,Champion,0,Regular Customers,0
267,1,752.4300000000001,1,2,3,6,At Risk,1,At Risk Customers,0
177,1,46.95,2,2,1,5,At Risk,1,At Risk Customers,0
45,5,5203.51,3,4,5,12,Loyal,0,Regular Customers,0
51,1,1035.45,3,2,4,9,Potential,0,Regular Customers,0
17,4,728.54,4,4,3,11,Loyal,0,Regular Customers,0
9,9,5447.0,5,5,5,15,Champion,0,Regular Customers,0
74,7,861.89,2,5,3,10,Loyal,0,Regular Customers,0
71,2,667.65,3,3,3,9,Potential,0,Regular Customers,0
353,1,1141.24,1,2,4,7,Potential,1,At Risk Customers,0
3,5,1404.64,5,4,4,13,Champion,0,Regular Customers,0
117,1,411.7,2,2,2,6,At Risk,0,Regular Customers,0
373,1,351.75,1,2,2,5,At Risk,1,At Risk Customers,0
197,1,559.87,1,2,3,6,At Risk,1,At Risk Customers,0
177,1,810.6000000000001,2,2,3,7,Potential,1,At Risk Customers,0
100,1,566.38,2,2,3,7,Potential,0,Regular Customers,0
21,3,1502.78,4,4,4,12,Loyal,0,Regular Customers,0
72,1,2062.06,3,2,5,10,Loyal,0,Regular Customers,0
340,1,168.3,1,2,1,4,At Risk,1,At Risk Customers,0
6,5,1570.81,5,4,4,13,Champion,0,Regular Customers,0
31,2,812.68,4,3,3,10,Loyal,0,Regular Customers,0
170,1,142.5,2,2,1,5,At Risk,1,At Risk Customers,0
122,1,302.25,2,2,2,6,At Risk,0,Regular Customers,0
22,10,2248.99,4,5,5,14,Champion,0,Regular Customers,0
10,4,1328.55,5,4,4,13,Champion,0,Regular Customers,0
269,1,301.9,1,2,2,5,At Risk,1,At Risk Customers,0
23,3,598.2,4,4,3,11,Loyal,0,Regular Customers,0
127,1,233.22,2,2,1,5,At Risk,0,Regular Customers,0
26,3,5360.63,4,4,5,13,Champion,0,Regular Customers,0
139,1,361.22,2,2,2,6,At Risk,0,Regular Customers,0
214,6,632.27,1,5,3,9,Potential,1,At Risk Customers,0
38,4,2560.0,3,4,5,12,Loyal,0,Regular Customers,0
106,2,706.57,2,3,3,8,Potential,0,Regular Customers,0
18,2,616.26,4,3,3,10,Loyal,0,Regular Customers,0
3,2,274.15000000000003,5,3,2,10,Loyal,0,Regular Customers,0
331,1,226.37,1,2,1,4,At Risk,1,At Risk Customers,0
64,8,2938.91,3,5,5,13,Champion,0,Regular Customers,0
120,3,1341.65,2,4,4,10,Loyal,0,Regular Customers,0
35,1,328.15,3,2,2,7,Potential,0,Regular Customers,0
218,1,404.4,1,2,2,5,At Risk,1,At Risk Customers,0
172,2,1038.46,2,3,4,9,Potential,1,At Risk Customers,0
72,5,373.65,3,4,2,9,Potential,0,Regular Customers,0
1,2,326.75,5,3,2,10,Loyal,0,Regular Customers,0
196,1,207.50000000000003,1,2,1,4,At Risk,1,At Risk Customers,0
128,3,408.59,2,4,2,8,Potential,0,Regular Customers,0
47,3,594.24,3,4,3,10,Loyal,0,Regular Customers,0
6,14,3039.2200000000003,5,5,5,15,Champion,0,Regular Customers,0
14,6,3820.27,4,5,5,14,Champion,0,Regular Customers,0
18,3,251.91,4,4,2,10,Loyal,0,Regular Customers,0
28,7,1582.8,4,5,4,13,Champion,0,Regular Customers,0
8,22,26626.8,5,5,5,15,Champion,3,Loyal Customers,-1
37,1,151.05,3,2,1,6,At Risk,0,Regular Customers,0
157,1,214.8,2,2,1,5,At Risk,1,At Risk Customers,0
284,1,94.05,1,2,1,4,At Risk,1,At Risk Customers,0
107,1,534.31,2,2,3,7,Potential,0,Regular Customers,0
25,4,1971.87,4,4,4,12,Loyal,0,Regular Customers,0
75,4,322.41,2,4,2,8,Potential,0,Regular Customers,0
16,2,328.58,4,3,2,9,Potential,0,Regular Customers,0
158,1,101.1,2,2,1,5,At Risk,1,At Risk Customers,0
44,1,565.46,3,2,3,8,Potential,0,Regular Customers,0
11,2,847.45,5,3,3,11,Loyal,0,Regular Customers,0
32,7,1415.65,4,5,4,13,Champion,0,Regular Customers,0
291,1,53.5,1,2,1,4,At Risk,1,At Risk Customers,0
21,4,1116.47,4,4,4,12,Loyal,0,Regular Customers,0
333,1,153.9,1,2,1,4,At Risk,1,At Risk Customers,0
18,2,494.44,4,3,3,10,Loyal,0,Regular Customers,0
4,23,6675.71,5,5,5,15,Champion,3,Loyal Customers,0
63,2,395.8,3,3,2,8,Potential,0,Regular Customers,0
198,3,211.77,1,4,1,6,At Risk,1,At Risk Customers,0
33,3,658.88,4,4,3,11,Loyal,0,Regular Customers,0
1,4,2027.5,5,4,4,13,Champion,0,Regular Customers,0
7,9,1750.92,5,5,4,14,Champion,0,Regular Customers,0
5,6,3450.41,5,5,5,15,Champion,0,Regular Customers,0
10,4,891.21,5,4,3,12,Loyal,0,Regular Customers,0
32,5,709.99,4,4,3,11,Loyal,0,Regular Customers,0
53,1,109.36,3,2,1,6,At Risk,0,Regular Customers,0
12,2,705.79,5,3,3,11,Loyal,0,Regular Customers,0
18,9,1540.42,4,5,4,13,Champion,0,Regular Customers,0
19,1,327.3,4,2,2,8,Potential,0,Regular Customers,0
37,2,800.67,3,3,3,9,Potential,0,Regular Customers,0
2,2,479.91,5,3,2,10,Loyal,0,Regular Customers,0
18,3,1545.41,4,4,4,12,Loyal,0,Regular Customers,0
82,4,1301.91,2,4,4,10,Loyal,0,Regular Customers,0
33,2,355.73,4,3,2,9,Potential,0,Regular Customers,0
66,2,466.73,3,3,2,8,Potential,0,Regular Customers,0
9,2,974.96,5,3,4,12,Loyal,0,Regular Customers,0
267,1,676.2,1,2,3,6,At Risk,1,At Risk Customers,0
247,3,362.95,1,4,2,7,Potential,1,At Risk Customers,0
4,4,2157.4,5,4,5,14,Champion,0,Regular Customers,0
61,1,1743.15,3,2,4,9,Potential,0,Regular Customers,0
75,2,643.76,2,3,3,8,Potential,0,Regular Customers,0
90,2,584.5,2,3,3,8,Potential,0,Regular Customers,0
60,3,554.86,3,4,3,10,Loyal,0,Regular Customers,0
29,2,302.57,4,3,2,9,Potential,0,Regular Customers,0
323,1,94.36,1,2,1,4,At Risk,1,At Risk Customers,0
53,4,1382.07,3,4,4,11,Loyal,0,Regular Customers,0
270,1,217.89,1,2,1,4,At Risk,1,At Risk Customers,0
2,13,3040.96,5,5,5,15,Champion,0,Regular Customers,0
57,5,1555.34,3,4,4,11,Loyal,0,Regular Customers,0
61,5,1482.06,3,4,4,11,Loyal,0,Regular Customers,0
154,2,1705.8,2,3,4,9,Potential,1,At Risk Customers,0
19,2,408.02,4,3,2,9,Potential,0,Regular Customers,0
95,1,303.93,2,2,2,6,At Risk,0,Regular Customers,0
1,12,4098.32,5,5,5,15,Champion,0,Regular Customers,0
265,2,293.45,1,3,2,6,At Risk,1,At Risk Customers,0
312,1,177.5,1,2,1,4,At Risk,1,At Risk Customers,0
70,1,443.05,3,2,2,7,Potential,0,Regular Customers,0
302,2,167.25,1,3,1,5,At Risk,1,At Risk Customers,0
19,1,154.35,4,2,1,7,Potential,0,Regular Customers,0
13,10,2079.68,5,5,5,15,Champion,0,Regular Customers,0
36,5,2022.98,3,4,4,11,Loyal,0,Regular Customers,0
19,2,211.7,4,3,1,8,Potential,0,Regular Customers,0
54,1,135.99,3,2,1,6,At Risk,0,Regular Customers,0
57,1,262.2,3,2,2,7,Potential,0,Regular Customers,0
22,2,126.25,4,3,1,8,Potential,0,Regular Customers,0
44,1,200.27,3,2,1,6,At Risk,0,Regular Customers,0
27,3,1051.4,4,4,4,12,Loyal,0,Regular Customers,0
45,3,631.12,3,4,3,10,Loyal,0,Regular Customers,0
113,6,958.71,2,5,4,11,Loyal,0,Regular Customers,0
17,51,34684.4,4,5,5,14,Champion,3,Loyal Customers,-1
25,1,346.12,4,2,2,8,Potential,0,Regular Customers,0
191,1,133.56,1,2,1,4,At Risk,1,At Risk Customers,0
302,1,302.7,1,2,2,5,At Risk,1,At Risk Customers,0
2,10,1863.76,5,5,4,14,Champion,0,Regular Customers,0
263,2,241.06,1,3,1,5,At Risk,1,At Risk Customers,0
106,1,284.55,2,2,2,6,At Risk,0,Regular Customers,0
57,1,300.85,3,2,2,7,Potential,0,Regular Customers,0
213,3,623.28,1,4,3,8,Potential,1,At Risk Customers,0
64,1,287.4,3,2,2,7,Potential,0,Regular Customers,0
28,1,184.26,4,2,1,7,Potential,0,Regular Customers,0
29,7,1511.8,4,5,4,13,Champion,0,Regular Customers,0
6,5,798.35,5,4,3,12,Loyal,0,Regular Customers,0
8,5,3640.67,5,4,5,14,Champion,0,Regular Customers,0
67,2,381.2,3,3,2,8,Potential,0,Regular Customers,0
2,3,609.3,5,4,3,12,Loyal,0,Regular Customers,0
46,4,654.67,3,4,3,10,Loyal,0,Regular Customers,0
34,1,230.51,3,2,1,6,At Risk,0,Regular Customers,0
1,2,168472.5,5,3,5,13,Champion,2,VIP Customers,-1
136,1,255.91,2,2,2,6,At Risk,0,Regular Customers,0
198,1,182.99,1,2,1,4,At Risk,1,At Risk Customers,0
198,2,707.69,1,3,3,7,Potential,1,At Risk Customers,0
150,1,311.92,2,2,2,6,At Risk,1,At Risk Customers,0
88,1,266.97,2,2,2,6,At Risk,0,Regular Customers,0
45,2,6.9,3,3,1,7,Potential,0,Regular Customers,0
64,7,1841.18,3,5,4,12,Loyal,0,Regular Customers,0
99,5,2158.18,2,4,5,11,Loyal,0,Regular Customers,0
218,1,208.36,1,2,1,4,At Risk,1,At Risk Customers,0
3,18,3482.74,5,5,5,15,Champion,3,Loyal Customers,0
28,3,811.23,4,4,3,11,Loyal,0,Regular Customers,0
178,1,142.92,2,2,1,5,At Risk,1,At Risk Customers,0
74,3,136.0,2,4,1,7,Potential,0,Regular Customers,0
21,4,1422.4,4,4,4,12,Loyal,0,Regular Customers,0
20,3,1298.66,4,4,4,12,Loyal,0,Regular Customers,0
34,7,1595.96,3,5,4,12,Loyal,0,Regular Customers,0
74,1,74.9,2,2,1,5,At Risk,0,Regular Customers,0
24,4,625.42,4,4,3,11,Loyal,0,Regular Customers,0
52,4,752.77,3,4,3,10,Loyal,0,Regular Customers,0
275,1,223.95,1,2,1,4,At Risk,1,At Risk Customers,0
165,3,316.11,2,4,2,8,Potential,1,At Risk Customers,0
7,7,1810.65,5,5,4,14,Champion,0,Regular Customers,0
88,4,544.3,2,4,3,9,Potential,0,Regular Customers,0
64,7,2494.46,3,5,5,13,Champion,0,Regular Customers,0
25,3,331.0,4,4,2,10,Loyal,0,Regular Customers,0
10,2,300.83,5,3,2,10,Loyal,0,Regular Customers,0
76,1,769.29,2,2,3,7,Potential,0,Regular Customers,0
16,1,220.62,4,2,1,7,Potential,0,Regular Customers,0
192,1,139.35,1,2,1,4,At Risk,1,At Risk Customers,0
174,2,404.3,2,3,2,7,Potential,1,At Risk Customers,0
77,1,363.65,2,2,2,6,At Risk,0,Regular Customers,0
33,3,498.8,4,4,3,11,Loyal,0,Regular Customers,0
47,1,731.5,3,2,3,8,Potential,0,Regular Customers,0
80,4,1351.63,2,4,4,10,Loyal,0,Regular Customers,0
297,1,826.53,1,2,3,6,At Risk,1,At Risk Customers,0
3,3,648.26,5,4,3,12,Loyal,0,Regular Customers,0
9,3,1599.52,5,4,4,13,Champion,0,Regular Customers,0
50,6,2965.69,3,5,5,13,Champion,0,Regular Customers,0
161,2,100.97,2,3,1,6,At Risk,1,At Risk Customers,0
360,2,365.45,1,3,2,6,At Risk,1,At Risk Customers,0
5,6,400.86,5,5,2,12,Loyal,0,Regular Customers,0
107,4,1431.93,2,4,4,10,Loyal,0,Regular Customers,0
25,1,465.88,4,2,2,8,Potential,0,Regular Customers,0
32,1,777.6,4,2,3,9,Potential,0,Regular Customers,0
20,2,90.3,4,3,1,8,Potential,0,Regular Customers,0
297,1,363.7,1,2,2,5,At Risk,1,At Risk Customers,0
372,1,248.1,1,2,1,4,At Risk,1,At Risk Customers,0
22,3,918.33,4,4,3,11,Loyal,0,Regular Customers,0
5,4,874.59,5,4,3,12,Loyal,0,Regular Customers,0
52,5,1624.14,3,4,4,11,Loyal,0,Regular Customers,0
30,1,101.7,4,2,1,7,Potential,0,Regular Customers,0
277,1,162.7,1,2,1,4,At Risk,1,At Risk Customers,0
61,2,484.32,3,3,2,8,Potential,0,Regular Customers,0
25,2,215.08,4,3,1,8,Potential,0,Regular Customers,0
186,3,1046.57,1,4,4,9,Potential,1,At Risk Customers,0
2,21,9418.47,5,5,5,15,Champion,3,Loyal Customers,0
2,26,13027.45,5,5,5,15,Champion,3,Loyal Customers,0
172,1,290.36,2,2,2,6,At Risk,1,At Risk Customers,0
81,1,228.06,2,2,1,5,At Risk,0,Regular Customers,0
4,1,244.41,5,2,1,8,Potential,0,Regular Customers,0
190,1,455.25,1,2,2,5,At Risk,1,At Risk Customers,0
22,7,1244.59,4,5,4,13,Champion,0,Regular Customers,0
18,3,6748.8,4,4,5,13,Champion,0,Regular Customers,0
19,3,1082.81,4,4,4,12,Loyal,0,Regular Customers,0
5,1,593.75,5,2,3,10,Loyal,0,Regular Customers,0
110,1,548.12,2,2,3,7,Potential,0,Regular Customers,0
3,4,1388.81,5,4,4,13,Champion,0,Regular Customers,0
54,1,119.62,3,2,1,6,At Risk,0,Regular Customers,0
165,1,339.3,2,2,2,6,At Risk,1,At Risk Customers,0
291,2,787.15,1,3,3,7,Potential,1,At Risk Customers,0
10,10,4034.9,5,5,5,15,Champion,0,Regular Customers,0
109,5,2298.97,2,4,5,11,Loyal,0,Regular Customers,0
96,3,922.12,2,4,3,9,Potential,0,Regular Customers,0
243,2,379.73,1,3,2,6,At Risk,1,At Risk Customers,0
163,12,5719.82,2,5,5,12,Loyal,0,Regular Customers,0
42,3,837.1,3,4,3,10,Loyal,0,Regular Customers,0
35,2,285.89,3,3,2,8,Potential,0,Regular Customers,0
67,7,3313.79,3,5,5,13,Champion,0,Regular Customers,0
24,2,281.85,4,3,2,9,Potential,0,Regular Customers,0
1,20,8338.49,5,5,5,15,Champion,3,Loyal Customers,0
27,2,841.41,4,3,3,10,Loyal,0,Regular Customers,0
6,2,511.12,5,3,3,11,Loyal,0,Regular Customers,0
54,1,1077.74,3,2,4,9,Potential,0,Regular Customers,0
364,1,173.7,1,2,1,4,At Risk,1,At Risk Customers,0
15,5,614.66,4,4,3,11,Loyal,0,Regular Customers,0
194,2,865.6,1,3,3,7,Potential,1,At Risk Customers,0
3,1,124.2,5,2,1,8,Potential,0,Regular Customers,0
15,10,3738.4,4,5,5,14,Champion,0,Regular Customers,0
27,3,1421.69,4,4,4,12,Loyal,0,Regular Customers,0
127,3,1009.6,2,4,4,10,Loyal,0,Regular Customers,0
85,2,663.61,2,3,3,8,Potential,0,Regular Customers,0
71,1,451.44,3,2,2,7,Potential,0,Regular Customers,0
183,1,105.84,1,2,1,4,At Risk,1,At Risk Customers,0
113,1,313.62,2,2,2,6,At Risk,0,Regular Customers,0
374,1,233.45,1,2,1,4,At Risk,1,At Risk Customers,0
80,2,936.08,2,3,4,9,Potential,0,Regular Customers,0
249,1,463.95,1,2,2,5,At Risk,1,At Risk Customers,0
232,1,225.15,1,2,1,4,At Risk,1,At Risk Customers,0
71,3,459.24,3,4,2,9,Potential,0,Regular Customers,0
69,1,213.5,3,2,1,6,At Risk,0,Regular Customers,0
4,16,4113.68,5,5,5,15,Champion,3,Loyal Customers,0
51,3,330.03,3,4,2,9,Potential,0,Regular Customers,0
75,1,181.09,2,2,1,5,At Risk,0,Regular Customers,0
61,1,360.16,3,2,2,7,Potential,0,Regular Customers,0
16,2,250.15,4,3,2,9,Potential,0,Regular Customers,0
4,1,90.04,5,2,1,8,Potential,0,Regular Customers,0
286,1,145.04999999999998,1,2,1,4,At Risk,1,At Risk Customers,0
4,6,813.52,5,5,3,13,Champion,0,Regular Customers,0
41,1,242.7,3,2,1,6,At Risk,0,Regular Customers,0
36,1,528.08,3,2,3,8,Potential,0,Regular Customers,0
75,2,482.47,2,3,2,7,Potential,0,Regular Customers,0
18,14,3347.71,4,5,5,14,Champion,0,Regular Customers,0
15,7,5493.46,4,5,5,14,Champion,0,Regular Customers,0
219,1,75.66,1,2,1,4,At Risk,1,At Risk Customers,0
186,1,129.49,1,2,1,4,At Risk,1,At Risk Customers,0
33,4,1187.66,4,4,4,12,Loyal,0,Regular Customers,0
70,1,618.59,3,2,3,8,Potential,0,Regular Customers,0
183,1,506.19,1,2,3,6,At Risk,1,At Risk Customers,0
15,2,500.42,4,3,3,10,Loyal,0,Regular Customers,0
236,1,151.85,1,2,1,4,At Risk,1,At Risk Customers,0
31,5,2647.59,4,4,5,13,Champion,0,Regular Customers,0
264,1,226.21,1,2,1,4,At Risk,1,At Risk Customers,0
4,2,178.96,5,3,1,9,Potential,0,Regular Customers,0
52,4,813.48,3,4,3,10,Loyal,0,Regular Customers,0
246,1,129.45,1,2,1,4,At Risk,1,At Risk Customers,0
81,2,810.5699999999999,2,3,3,8,Potential,0,Regular Customers,0
275,1,333.08,1,2,2,5,At Risk,1,At Risk Customers,0
1,17,4413.1,5,5,5,15,Champion,3,Loyal Customers,0
79,1,322.8,2,2,2,6,At Risk,0,Regular Customers,0
30,5,2188.05,4,4,5,13,Champion,0,Regular Customers,0
